name,keysig,mode,melody
NLB144103_01,2,0,(69 69 69 69 69 66 62 62 64 67 67 66 62 69 69 74 74 74 74 73 71 69 67 66 66 64 69 69 69 69 69 69 66 62 64 67 66 64 62 69 69 69 69 74 74 74 73 71 69 67 66 64 62)
NLB144114_01,-2,0,(65 70 70 70 70 65 65 65 65 67 67 65 65 67 67 67 67 70 67 67 67 67 65 65 65 70 70 70 70 72 65 65 74 70 70 75 75 74 72 70 69 70)
NLB144115_01,-3,0,(58 58 63 65 65 67 70 65 63 67 68 70 70 70 70 72 70 70 70 72 72 72 72 75 74 72 70 68 67 70 72 70 68 67 68 70 68 67 65 67 68 70 70 70 72 72 72 74 75 74 72 70 68 67 70 72 70 68 67 65 70 63)
NLB144117_03,0,9,(62 62 62 67 69 69 67 64 67 67 69 71 69 67 62 65 64 62 62 62 62 67 69 69 67 64 67 69 71 69 67 62 65 64 62 67 67 67 67 62 64 62 60 59 67 69 71 69 67 62 62 64 62 60 59 67 67 67 67 69 69 69 67 64 67 69 71 71 69 67 62 65 64 62 62)
NLB144119_01,-2,9,(74 74 74 74 74 70 70 70 67 62 62 67 69 70 69 74 74 74 72 70 69 70 70 69 67 69 70 67 66 67)
NLB144122_05,0,0,(67 67 60 62 64 67 69 67 67 72 72 72 76 76 74 72 67 72 72 72 72 71 69 67 64 67 72 67 67 65 64 62 69 69 67 60 64 67 72 74 72 71 69 67 69 67 65 64 62 60)
NLB144123_01,1,0,(71 69 67 67 66 64 62 64 66 67 69 69 69 69 71 69 67 67 66 64 62 64 66 67 69 69 69 69 69 69 69 68 69 72 71 69 64 64 64 64 69 69 67 66 64 62 72 72 72 71 69 67 69 67)
NLB144124_01,-3,0,(58 63 63 63 65 67 67 65 63 63 67 70 70 68 68 67 63 72 72 75 72 70 72 70 67 67 67 65 65 65 58 58 58 58 63 63 67 67 70 72 70 68 67 67 65 65 63)
NLB144127_01,-1,0,(72 72 72 72 74 72 70 69 67 65 64 67 67 65 62 64 65 64 62 60 60 60 62 62 62 64 65 64 62 62 60 60 72 72 72 72 74 72 72 70 69 65 67 65)
NLB144132_01,1,0,(62 67 67 69 74 74 72 71 69 72 71 69 67 66 64 62 66 67 71 69 70 70 69 67 70 67 67 66 62 62 64 66 67 71 69 72 71 67)
NLB144140_01,2,0,(69 67 66 66 64 62 64 66 71 71 69 69 67 66 66 64 62 64 66 71 71 69 66 67 69 71 74 74 73 71 69 69 67 66 64 66 69 69 67 66 64 66 67 69 71 74 74 73 71 69 69 67 66 64 66 69 67 66 64 62)
NLB144146_01,1,9,(71 69 68 66 64 63 61 59 59 64 64 66 67 66 64 71 71 73 71 66 71 71 68 66 64 71 67 66 67 64)
NLB144146_02,1,9,(59 64 64 59 64 71 67 66 67 64 63 64 67 67 69 71 72 67 66 71 71 67 64 67 66 63 61 63 59 71 72 71 69 67 64 63)
NLB144146_03,1,9,(64 63 64 71 69 67 66 67 62 63 64 66 67 69 71 67 64 71 71 67 64 66 67 63 61 63 59 71 71 71 72 71 69 67 64 63 64 66 67 66 64 69 71 72 71 69 66 71 71 67 64 71 67 66 67 64)
NLB144147_01,2,0,(57 62 64 71 74 71 69 66 64 66 67 66 64 64 69 69 70 70 67 67 66 62 62 64 62 57 62 62 64 71 74 74 71 69 66 67 66 64 66 67 66 64 64 69 69 70 67 66 64 62 62 64 62)
NLB144165_01,2,0,(69 69 69 69 69 67 66 64 66 67 66 64 64 62 64 67 66 66 67 66 64 62 69 69 69 69 69 69 69 71 73 71 69 69 69 69 69 67 67 66 67 66 64 69 69 69 69 69 69 69 66 64 66 67 66 64 62 69 69 69 69 74 74 74 73 71 73 71 69 69 67 66 67 66 64 62 62)
NLB144168_01,2,0,(62 64 71 74 71 73 71 69 69 71 69 66 64 66 67 66 64 64 69 71 67 66 64 62 62 64 64 62 69 69 69 71 74 74 71 71 69 67 69 71 69 67 66 69 71 74 73 71 69 66 67 66 64 66 67 66 64 64 69 71 67 66 64 62 67 66 67 66 64 67 66 67 66 64 62)
NLB144172_01,1,0,(62 64 66 67 67 67 67 69 71 67 69 71 69 67 66 64 62 69 69 69 74 72 71 71 69 69 69 74 74 72 71 71 69 67 67 67 67 67 67 66 64 62 72 72 72 71 69 67 66 67 69 67)
NLB144176_01,1,0,(67 67 67 62 62 67 69 72 69 69 69 74 74 74 74 72 72 74 72 72 74 72 71 69 72 67 67 67 62 65 67 65 64 62 62 67 74 74 74 72 71 69 71 72 69 67 67)
NLB144180_01,0,0,(72 72 67 69 67 65 64 69 72 71 69 67 65 62 67 67 65 64 60 60 67 67 67 72 72 74 74 72 71 72 72 72 71 69 67 71 69 67 67 67)
NLB144185_01,2,0,(62 64 66 66 71 69 66 64 62 62 64 66 66 71 69 67 66 64 69 69 69 69 69 69 74 73 71 71 76 74 73 71 69 64 71 69 66 69 69 69 69 69 69 74 73 71 71 76 74 73 71 69 64 67 66 62)
NLB144187_01,0,0,(64 62 60 67 69 67 59 62 60 62 64 67 67 67 72 69 67 67 65 64 60 60 69 69 69 72 71 69 69 67 72 67 67 67 65 62 62 67 69 67 65 64 62 69 67 67 60 62 64 65 67 72 67 65 64 62 60 62 60)
NLB144194_01,3,0,(64 61 62 64 61 64 73 73 74 73 71 74 73 71 68 71 73 71 69 68 66 68 66 64 64 64 64 61 62 64 61 64 73 73 74 73 71 74 71 68 68 71 73 71 71 69 69 68 66 64 64 64 73 73 71 69 68 66 64 61 64 69 69 69 71 73 74 71 64 73 73 71 69 68 66 64 61 64 69 69 69 73 71 69 68 66 66 66 66 66 64 68 71 74 73 71 69)
NLB144202_01,0,0,(67 67 65 62 62 67 69 72 69 69 74 74 74 72 72 72 72 72 71 69 72 72 67 67 67 67 62 67 72 74 74 72 72 69 72 71 69 67 67)
NLB144204_01,1,9,(71 71 71 71 67 67 64 63 64 64 71 71 69 67 66 59 64 64 64 71 71 69 67 66 64 64 66 67 64 64 64 64)
NLB144209_01,0,9,(69 69 69 67 65 64 62 67 67 67 69 69 71 71 72 69 67 69 62 69 70 69 67 65 64 62 62 69 69 67 64 65 62 69 69 69 67 65 64 62 67 67 67 69 71 72 69 67 69 62 69 70 69 67 65 64 62 62 69 67 64 65 62)
NLB144293_13,0,0,(67 67 67 65 64 60 60 67 67 67 67 71 67 67 69 71 72 72 76 74 72 71 67 67 69 71 72 72 72 71 72 69 65 64 62 67 69 72 71 67 67)
NLB144297_01,-1,0,(60 65 65 67 65 72 74 72 70 69 67 65 72 74 72 70 69 67 65 64 60 64 67 72 72 70 69 67 65 64 60 64 67 69 70 74 72 74 72 70 69 65 74 72 69 65 67 64 62 64 65)
NLB144299_01,-4,0,(63 63 68 68 68 68 68 68 68 72 75 67 68 70 77 75 73 72 63 65 67 68 68 68 68 68 72 75 67 68 70 73 72 70 68 63 67 73 75 73 72 70 68 72 75 63 67 70 77 75 73 72 63 65 67 68 68 68 68 68 72 75 67 68 70 73 72 70 68)
NLB144300_01,0,0,(72 72 67 69 72 71 69 67 65 64 72 71 69 71 72 74 76 74 72 71 69 67 69 67 72 72 72 67 69 72 71 69 67 65 64 72 72 71 69 71 72 74 76 74 72 71 69 67 69 67)
NLB144301_01,-1,0,(60 65 65 72 72 74 72 70 69 67 65 65 70 67 65 62 60 72 72 70 70 72 74 72 70 69 74 72 69 70 72 69 65 70 67 64 65)
NLB144304_01,-1,9,(62 67 67 66 67 67 70 70 70 67 70 69 62 69 70 70 69 67 66 66 66 62 67 70 67 66 62 62 62 62 67 67 66 67 70 70 67 70 69 62 70 70 69 67 66 66 62 67 70 67 66 62 62)
NLB144306_01,0,0,(62 67 67 67 69 67 64 64 67 69 69 67 67 62 67 67 67 69 72 69 67 67 69 71 69 69 69 69 71 69 67 67 67 69 71 72 69 64 65 67 69 67 62 62 67 69 71 67 67)
NLB144308_01,1,0,(64 64 64 67 69 67 71 71 71 71 69 69 67 66 64 66 64 64 67 69 67 71 71 71 71 69 69 67 66 64 66 64 71 71 69 71 72 74 74 71 71 69 68 69 71 69 66 66 67 71 71 71 69 69 67 66 64 66 71 71 71 71 69 69 67 66 64 64 66 71 71 71 69 69 67 66 64 64)
NLB144310_01,2,0,(57 62 66 69 71 69 73 71 69 67 71 69 66 69 69 71 69 67 66 64 66 67 69 69 71 71 73 74 73 71 69 68 66 68 69 69 71 69 71 73 74 74 74 73 71 69 71 73 74 69 67 66 64 67 66 64 62 69 69 71 69 67 64 66 64 62 66 67 69 74 74 69 71 73 74 69 66 66 69 67 64 62)
NLB144313_01,1,9,(64 59 64 63 63 64 71 67 64 67 64 64 63 64 66 67 69 71 71 66 69 71 71 67 66 64 67 64 63 59 63 59 69 71 76 71 71 67 66 64 63 59 64 66 67 66 64 69 74 71 66 70 71 71 67 66 64 71 67 64 67 64)
NLB144314_01,1,0,(67 67 67 67 67 69 67 66 67 69 69 69 71 69 67 69 71 74 71 74 72 71 69 71 72 72 69 74 74 74 74 74 69 67 71 69 67 66 64 62 64 66 67 67 66 64 62 72 71 69 67)
NLB144319_01,0,0,(62 64 65 60 60 62 67 68 72 71 68 67 67 71 67 67 63 63 62 60 59 55)
NLB144320_01,2,0,(64 64 64 66 69 71 69 71 69 67 67 66 67 66 64 64 69 69 69 66 67 66 64 66 69 71 74 71 69 67 66 67 66 62 62 71 73 74 74 74 71 73 71 69 69 62 62 61 62 71 69 67 66 64 62 61 59 57 64 64 64 66 69 71 69 67 66 67 66 64 64 69 69 69 66 67 66 64 66 69 71 74 71 69 67 66 67 66 62 62 71 73 74 74 74 71 73 71 69 69 62 61 62 71 69 67 66 64 62 61 59 57)
NLB144321_01,-1,9,(69 69 68 69 65 62 65 64 65 67 69 67 69 71 73 74 74 76 74 73 69 69 74 74 72 69 69 72 72 70 69 67 72 72 69 69 67 65 69 69 65 62 69 69 69 65 62 65 64 65 67 69 67 69 71 72 74 74 76 74 73 69 69 74 74 73 69 72 72 70 69 67 72 72 69 69 67 65 69 69 65 62)
NLB144322_01,1,0,(62 64 66 71 69 67 64 64 62 67 64 62 67 69 71 69 67 62 64 66 71 69 67 64 64 62 67 67 64 62 67 69 71 69 67 67 67 69 69 69 72 71 69 71 67 62 64 64 62 67 69 71 69 67)
NLB144324_01,1,0,(62 67 67 71 67 74 69 67 67 66 69 74 66 69 64 62 62 62 67 71 71 69 72 71 69 62 66 69 72 76 74 72 66 67 62 67 71 71 69 72 71 69 62 62 66 69 72 69 67 66 64 66 67)
NLB144325_01,1,0,(67 71 67 62 74 74 74 74 76 74 72 71 69 69 69 69 72 71 69 69 69 69 71 72 74 76 74 72 72 71 71 69 69 67 66 64 62 62 62 67 69 71 76 74 72 69 67)
NLB144329_01,2,0,(62 62 69 69 72 72 69 69 67 66 64 69 67 66 62 62 62 69 69 72 72 69 69 66 66 64 69 67 66 71 71 71 69 71 74 73 74 69 71 71 71 69 67 71 69 67 66 66 66 66 64 62 64 71 69 69 67 66 64 62)
NLB144333_01,2,0,(66 66 64 62 64 69 69 69 66 67 69 74 74 74 69 69 69 74 74 69 74 73 69 69 66 64 62 69 74 69 67 66 62 62)
NLB144336_01,0,9,(57 62 64 65 67 69 69 65 64 65 62 69 65 64 65 67 69 72 72 69 68 69 69 62 64 65 65 67 67 69 67 69 71 72 69 70 69 69 67 67 69 69 65 62 61 62 65 64 57 62 64 69 69 65 65 65 62)
NLB144337_01,0,9,(69 62 64 65 67 69 69 65 64 65 62 69 65 65 67 69 71 72 69 68 69 69 62 64 65 65 67 67 69 67 69 71 72 69 70 69 69 67 67 69 69 65 62 61 62 65 64 57 62 64 69 65 65 65 62)
NLB144339_01,-1,9,(67 66 67 69 70 70 67 70 69 67 69 67 65 62 67 65 67 69 70 67 70 69 69 67 69 67 65 62 74 74 74 74 70 70 69 62 67 69 70 72 74 62 67 69 70 72 74 67 69 70 70 69 70 69 67)
NLB144340_01,-1,0,(60 65 65 67 69 67 69 70 69 70 72 72 74 72 67 67 69 70 72 72 69 70 72 74 72 70 67 72 72 72 65 67 69 67 69 70 69 67 64 62 64 65)
NLB144400_01,2,0,(66 64 62 71 69 62 66 64 66 67 69 71 69 67 66 64 69 67 66 76 74 73 71 74 73 71 69 71 69 64 62)
NLB144409_01,-1,0,(60 65 67 69 72 70 69 67 65 64 67 67 69 67 65 64 62 67 60 60 65 67 69 72 72 70 69 67 65 64 67 67 69 67 67 65 64 62 67 60 65 65 69 74 72 69 72 74 72 70 72 69 67 65 67 69 72 72 74 72 67 69 65 64 65 67 69 72 72 74 72 67 69 65)
NLB144546_01,-2,9,(67 67 65 72 74 72 70 70 70 67 70 72 70 67 65 67 70 70 67 67 67 65 72 74 72 70 70 70 67 70 72 70 67 65 67 70 70 67 67 67 69 72 70 69 67 67 65 63 62 63 65 63 62 60 62 60)
NLB144548_01,0,0,(64 64 62 60 62 64 65 67 64 64 65 67 72 72 71 69 67 72 72 67 72 71 67 65 64 62 60 69 69 67 64 62 64 62 60)
NLB144549_01,0,0,(67 64 65 67 69 71 72 74 74 67 67 67 69 71 72 74 72 71 69 74 72 71 69 72 71 69 69 67 65 64 72 72 71 69 64 67 69 71 67)
NLB144550_01,1,0,(67 71 69 69 67 71 69 69 67 71 69 69 67 62 67 69 71 72 71 69 69 67 71 71 71 67 69 71 72 72 72 71 69 67 69 71 69 62 67 67 69 71 72 71 69 67 67 69 71 71 69 67 62 67 69 71 71 69 67 71 71 71 71 67 69 69 71 72 71 69 67 69 71 69 69 67 67 69 71 72 71 69 69 67 62 67 67 69 71 72 67 69 69 67 67 67 69 71 72 71 69 69 67 62 67 69 71 71 69 69 67 71 71 71 69 67 69 71 72 71 71 69 67 69 71 69 69 67)
NLB144551_01,1,0,(67 69 71 72 71 69 67 62 67 69 71 72 71 71 69 67 62 67 67 69 71 72 71 69 67 62 67 69 71 72 71 69 67 71 71 71 67 69 71 72 72 71 69 67 71 69 69 67 72 71 69 67 72 71 69 67 62 67 69 71 72 71 69 67)
NLB144943_01,2,0,(69 69 69 69 74 66 66 66 66 66 66 66 67 67 67 67 71 71 69 69 69 69 69 69 69 69 74 66 66 66 66 66 71 69 64 62)
NLB144959_01,0,0,(72 67 67 67 72 69 69 69 72 71 72 74 72 70 69 67 65 67 65 67 67 67 72 72 72 74 76 76 74 72)
NLB144960_01,-1,0,(65 64 65 62 65 64 65 60 65 64 65 67 65 64 62 60 58 57 58 60 60 60 60 69 69 65 65 67 69 69 65 65 67 65)
NLB144961_01,1,0,(67 67 66 64 66 67 62 62 67 66 67 69 67 66 64 62 59 59 59 62 62 62 67 67 67 69 71 71 69 67)
NLB145023_01,-1,0,(60 65 65 65 67 69 65 65 67 69 69 67 67 65 69 69 67 69 69 70 72 72 72 72 72 70 70 69 72 69 69 72 72 72 69 69 70 69 70 72 74 72 72 72 65 65 65 65 67 69 70 69 69 67 67 65)
NLB145430_01,-1,0,(60 65 65 65 67 65 64 67 60 67 67 67 67 65 67 69 67 65 70 70 70 70 72 72 70 69 67 67 67 67 67 72 69 69 69 67 65 65 67 69 67 65)
NLB145441_01,2,0,(62 64 64 66 64 62 64 67 66 64 62 66 64 64 66 64 62 64 67 66 64 62 62 64 66 66 71 71 69 64 66 69 69 62 66 64 62 61 59 57 57 57 59 57 67 66 64 62)
NLB145446_01,1,0,(67 67 67 67 71 69 67 69 69 69 69 69 69 69 69 72 71 69 71 67 67 67 67 66 64 64 62 67 67 67 66 64 62 67 67 69 71 67 67 72 72 71 71 69 69 71 67 67 67 66 64 72 72 71 69 67)
NLB145448_01,2,0,(67 66 67 69 69 69 69 74 73 74 66 64 62 74 73 71 73 74 76 76 74 73 71 69 69 71 73 74 69 73 71 74 73 74 69 67 66 69 67 66 67 69 71 74 73 74 64 62)
NLB145451_01,2,0,(62 69 69 69 69 74 67 66 64 62 73 73 74 76 76 78 76 73 71 69 69 69 74 74 73 71 74 71 69 62 69 67 66 67 69 71 74 67 66 64 62)
NLB145452_01,2,0,(69 66 69 74 71 66 69 66 67 66 69 67 67 66 67 66 69 71 73 76 76 74 73 74 76 74 73 71 73 64 71 64 69 69 74 74 66 69 74 73 71 69 69 66 69 67 69 67 66 62 67 66 67 69 74 71 69 67 66 69 67 66 69 74 74 66 69 74 73 71 69 69 66 69 67 69 67 66 62 67 66 67 69 74 71 69 67 66 64 66 64 62)
NLB145480_01,-1,9,(62 62 64 65 67 69 65 62 62 67 70 74 70 69 74 74 72 72 70 70 69 69 70 69 67 65 64 62)
NLB145489_01,-2,9,(62 67 67 74 72 74 70 69 67 67 69 67 69 74 72 74 69 69 69 70 69 67 67 69 70 72 74 72 70 69 67 66 64 62 74 70 72 70 69 67 66 67)
NLB145493_01,1,9,(71 71 71 71 71 67 67 66 64 59 59 64 66 67 66 71 71 71 69 67 66 67 67 66 64 66 67 64 62 64 62 60 59 59 59 61 63 64)
NLB145502_01,2,0,(69 69 69 69 74 66 66 66 66 66 66 66 67 67 67 67 71 71 71 69 69 69 69 69 69 69 69 74 66 66 66 66 66 71 69 64 62)
NLB145525_01,1,0,(69 71 69 67 66 64 66 71 69 71 69 62 69 71 69 67 66 64 66 71 69 71 69 62 62 62 67 71 71 71 71 69 67 69 69 71 74 71 69 72 72 71 69 67 62 62 67 71 71 71 71 69 67 69 69 71 74 71 69 72 72 71 69 67)
NLB145572_01,1,9,(66 62 72 72 71 69 69 72 67 67 67 71 69 67 66 67 64 72 71 69 67 69 71 72 67 66 67 64)
NLB145690_01,0,0,(60 62 67 67 72 71 69 67 65 65 65 64 62 65 65 65 64 62 60 62 67 67 72 71 69 67 65 65 65 64 64 62 62 60)
NLB145707_01,3,0,(64 61 64 69 64 68 66 62 64 66 69 68 62 66 64 61 64 61 64 69 73 71 69 66 71 71 69 68 73 73 71 69)
NLB145714_01,2,0,(57 62 66 66 64 64 62 62 64 66 69 69 66 64 64 66 69 69 69 69 66 74 71 69 66 69 71 64 62 61 62 66 69 66 67 64 62 61 62)
NLB145826_01,0,0,(60 60 64 67 67 67 69 69 67 67 69 69 71 67 72 67 72 72 72 71 69 67 72 64 67 67 69 67 67 65 62 60 69 67 67 72 71 69 71 72)
NLB145856_01,2,0,(62 66 69 74 73 71 69 74 69 71 73 71 69 67 66 69 69 73 71 67 71 71 69 66 62 69 67 66 64 62)
NLB146186_01,0,0,(67 67 67 72 64 64 64 67 67 60 60 60 62 62 64 64 62 67 67 67 67 67 67 67 67 67 67 67 69 67 67 67 67 67 65 65 64 62 60)
NLB146187_01,0,0,(67 72 71 69 67 67 69 71 72 67 67 69 67 65 64 69 67 65 64 62 67 67 72 71 69 67 67 69 71 72 67 67 69 67 65 64 69 67 65 64 62 67 67 67 64 67 67 67 69 67 67 67 64 67 67 67 69 67 67 67 72 74 76 72 74 71 72)
NLB146189_01,1,0,(62 67 67 67 69 71 71 71 67 69 72 71 69 67 62 67 67 67 69 71 71 71 67 69 72 71 69 67)
NLB146194_01,-1,0,(65 65 65 62 65 64 65 60 65 64 65 65 67 67 64 62 60 58 57 58 58 60 60 60 65 67 65 65 67 67 69 69 67 65)
NLB146196_01,0,0,(67 65 64 62 60 67 69 69 67 67 69 71 72 71 69 69 67 64 69 67 65 64 62 60 67 65 64 62 60 67 69 69 67 67 69 71 72 71 69 69 67 64 69 67 65 64 62 60)
NLB146207_01,1,0,(74 74 74 76 74 71 71 67 69 69 71 72 74 74 74 72 74 71 74 74 74 76 74 71 67 69 69 71 72 74 74 74 72 74 71 74 74 76 74 74 72 71 69 69 71 72 74 74 74 72 74 71 62 64 66 67 67 67 67 71 71 69 71 72 74 76 76 74 72 71 69 67)
NLB146214_01,2,0,(66 67 69 69 74 66 69 69 67 66 64 67 66 64 64 74 73 71 73 71 69 69 67 66 69 71 69 69 69 67 67 67 66 64 66 67 69 69 67 66 64 66 67 66 73 74 73 74 66 67 69 71 73 74 73 74 71 67 66 64 62)
NLB146217_01,-2,0,(70 70 65 65 67 65 63 62 65 70 62 67 65 74 72 70 74 72 65 70 70 70 72 74 72 72 72 70 72 74 74 74 72 74 75 75 75 74 72 74 72 74 75 72 70 69 70)
NLB146322_01,-2,0,(62 62 62 62 62 60 62 60 60 62 60 62 63 65 62 62 62 62 62 60 62 60 60 62 60 62 63 65 65 65 67 67 69 70 69 67 67 60 67 65 65 65 67 67 69 72 69 67 67 60 67 65)
NLB146334_09,1,0,(62 71 71 72 74 72 72 71 69 71 72 71 69 67 66 64 67 66 64 67 62 62 62 72 72 71 69 67 66 64 64 62 62 62 62 64 66 67 67 71 74 71 69 71 67)
NLB146396_01,-1,0,(60 65 69 65 60 65 67 69 72 65 69 67 72 64 67 69 71 72 72 74 74 74 74 72 70 69 74 72 69 67 74 72 70 69 67 65)
NLB146397_01,-2,0,(65 58 60 62 63 65 67 67 65 65 67 67 69 69 70 65 70 70 70 70 69 67 65 62 65 65 67 67 67 65 63 62 60 67 67 67 65 70 69 72 70 69 67 67 67 65 58 62 60 58)
NLB146398_01,1,0,(62 67 71 67 62 67 69 71 67 71 69 74 69 69 71 73 74 71 71 76 76 76 76 74 72 71 76 74 71 71 69 76 74 72 71 69 67)
NLB146399_01,-3,0,(70 70 67 70 67 65 68 65 63 67 63 58 58 68 68 67 70 67 65 70 67 67 68 67 68 70 75 72 68 65 63 63 67 65 63)
NLB146403_01,-1,0,(65 69 72 72 71 72 74 72 69 65 69 72 72 71 72 74 72 69 72 72 70 69 67 65 72 74 77 76 74 72 70 70 70 69 67 65 69 72 70 67 65)
NLB146405_01,-3,0,(70 70 70 70 75 67 72 70 68 67 65 63 67 67 67 65 65 75 69 72 70 70 70 70 70 75 67 72 70 68 67 65 63 67 67 67 65 70 75 69 72 70 70 72 74 75 70 77 70 79 77 75 72 70 69 70 68 67 70 72 74 75 70 77 70 79 77 75 72 70 75 75 74 79 77 75)
NLB146406_01,1,0,(74 72 69 66 69 76 74 71 67 74 72 69 66 69 76 74 71 71 72 74 76 76 76 79 78 76 74 74 74 76 78 78 76 74 76 74 71 71 72 74 76 76 76 79 78 79 74 74 74 76 78 76 74 72 69 66 67)
NLB146407_01,0,0,(67 65 62 59 62 69 67 64 60 67 65 62 59 62 69 67 64 64 65 67 69 69 72 71 69 67 67 67 69 71 71 69 67 69 67 64 64 65 67 69 69 72 71 69 67 67 67 69 71 71 69 67 69 67 72)
NLB146409_01,0,0,(55 60 64 69 67 67 67 65 67 69 67 65 64 67 60 64 67 69 67 67 72 71 69 67 65 67 69 69 67 69 72 71 72 67 69 69 67 65 69 67 65 67 64 64 65 64 62 69 67 69 67 64 64 64 65 64 62 69 67 69 67 60)
NLB146502_01,2,0,(69 62 64 66 67 69 69 69 69 71 71 73 73 74 69 74 74 73 71 69 66 69 69 71 69 69 67 66 64 67 67 71 69 74 73 76 74 67 67 71 69 62 66 64 62)
NLB146515_01,-2,0,(65 70 62 65 70 69 67 65 67 70 70 69 70 72 70 69 67 65 63 62 63 65 65 65 70 70 70 72 74 74 72 70)
NLB146516_01,-1,0,(60 65 65 67 67 69 67 65 67 69 69 67 67 65 67 69 67 69 70 70 72 72 72 72 70 70 70 69 72 69 69 72 72 72 69 69 69 69 70 70 74 72 72 60 65 65 65 65 67 69 70 69 69 67 67 65)
NLB146526_01,0,0,(67 67 64 67 64 67 67 65 64 62 64 64 65 64 62 60 67 69 71 69 67 67 67 64 67 69 62 69 69 69 71 72 69 69 67 69 67 69 69 67 65 64)
NLB146608_01,1,0,(69 71 69 67 66 64 66 71 69 71 69 62 69 71 69 67 66 64 66 71 69 71 69 62 62 62 67 71 71 71 71 69 67 69 69 71 74 71 69 72 72 71 69 67 62 62 67 71 71 71 71 69 67 69 69 71 74 71 69 72 72 71 69 67)
NLB146609_01,2,0,(69 69 64 64 66 64 64 69 69 64 64 66 64 69 69 64 64 66 67 69 73 71 71 69 69 67 66 69 74 73 71 69 64 66 67 69 73 71 69 67 66)
NLB146610_01,-1,0,(60 65 65 65 60 62 64 62 60 60 62 62 60 69 69 70 69 69 67 67 67 72 72 72 67 69 67 64 60 62 60 70 70 69 65)
NLB146611_01,1,9,(64 62 72 72 71 69 69 72 67 67 67 71 69 67 66 67 64 72 71 69 67 69 71 72 67 66 67 64)
NLB146631_01,-1,0,(60 65 65 65 67 67 69 74 72 65 65 69 70 67 65 65 64 65 60 65 65 65 65 67 67 67 69 74 72 65 65 69 69 70 67 65 64 65)
NLB146633_01,0,0,(67 60 60 62 64 64 65 67 69 67 67 69 69 71 69 71 72 67 72 72 72 72 71 69 67 64 67 67 69 67 67 65 64 62 69 69 69 67 72 71 69 71 72 69 69 69 67 60 64 62 60)
NLB146634_01,0,0,(67 60 60 62 64 64 65 67 69 67 67 69 72 74 72 71 72 67 72 72 72 72 71 69 67 72 64 67 67 69 67 67 65 64 62 69 69 69 67 72 74 72 71 72 72 71 69 67 64 67 69 67 60)
NLB146637_01,1,0,(62 62 66 69 69 74 74 71 67 71 69 62 67 67 67 71 74 74 71 67 69 62 62 64 62 67 67 71 74 72 72 69 74 76 74 74 71 62 72 71 69 67)
NLB146639_01,-1,0,(60 65 67 69 70 67 69 65 60 69 70 72 74 70 72 69 65 65 65 74 74 77 74 72 69 72 74 72 70 67 72 70 69)
NLB146649_01,0,0,(60 64 64 65 64 62 60 64 64 65 64 62 60 64 67 65 64 62 67 65 64 62 60 60 64 62 60)
NLB146651_01,1,0,(67 67 67 69 67 66 64 66 67 69 67 66 64 62 62 62 67 67 67 69 67 66 64 66 66 67 69 67 66 64 62 62 62 62 67 67 67 69 67 66 64 66 67 69 67 66 64 62 71 71 69 67 66 64 69 69 69 67 66 64 62 64 66 67 71 71 71 71 71 69 67 66 64 69 69 69 67 66 64 62 64 66 67 71 69 67)
NLB146655_01,0,0,(64 62 64 65 67 65 64 67 69 71 72 69 67 67 72 72 72 72 69 67 67 65 64 67 69 67 65 67 64 67 72 72 72 72 69 67 67 65 64 67 69 67 65 67 64)
NLB146657_01,1,0,(67 66 64 64 62 62 64 62 62 64 62 62 67 66 67 62 59 67 66 67 64 62 67 67 67 69 69 69 71 71 74 72 72 71 69 67 67 67 66 67 69 67)
NLB146659_01,-2,0,(70 70 65 65 67 67 62 65 72 70 67 69 70 70 72 70 69 67 67 65 69 65 65 70 69 67 65 74 74 72 74 74 75 75 70 72 74 72 67 69 70)
NLB146666_01,1,0,(62 62 67 67 62 62 59 62 67 67 67 69 69 74 72 71 69 69 71 69 69 67 66 66 69 69 62 62 62 72 74 71 67 71 69 62 62 72 74 71 67 71 69 71 69 67 67 69 69 74 72 71 71 69 67 67 74 74 71)
NLB146697_01,1,0,(62 55 59 62 64 62 59 55 55 64 64 66 64 62 62 66 66 64 62 55 59 64 64 62 62 60 62 59 62 67 67 71 69 67 55 64 64 62 62 64 66 67)
NLB146698_01,2,0,(66 62 66 71 69 67 66 69 69 74 73 71 69 69 71 71 71 69 71 69 67 66 69 69 71 64 64 71 69 71 71 71 71 69 71 69 67 66 69 69 71 64 64 67 66 62)
NLB146699_01,2,0,(62 62 64 66 64 62 66 69 66 64 61 57 69 71 69 67 67 66 64 66 71 69 69 71 73 74 73 71 69 71 73 71 69 69 69 69 67 66 66 66 64 71 69 67 66 69 69 67 66 66 66 64 67 66 64 62)
NLB146703_01,-1,0,(60 60 64 65 67 58 62 60 62 60 60 69 67 65 64 62 60 62 60 58 57 62 62 64 65 60 60 57 60 65 67 65 64 62 62 60 65 67 69 69 60 67 65 64 65)
NLB146728_01,0,0,(67 67 67 67 67 69 69 67 72 71 71 69 69 67 67 67 67 67 67 69 69 67 72 71 71 69 69 67 74 74 73 74 76 74 71 67 65 64 67 72 74 76 76 74 74 73 74 76 74 71 67 72 71 71 69 69 67 64 64 65 67 64 64 65 67 72 74 76 74 72 71 71 69 71 72 67 72 74 76 74 72)
